video_id,url,title,line_number,line_type,line_text
4A-ucJFzWrA,https://www.youtube.com/watch?v=4A-ucJFzWrA,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　クロノ・マリーケンvsギタミン・アーロン,1,event,🥊第5回MAXバウトミドル級ＧＰ
4A-ucJFzWrA,https://www.youtube.com/watch?v=4A-ucJFzWrA,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　クロノ・マリーケンvsギタミン・アーロン,17,event,⑨MAXバウトヘビー級総当たりマッチ優勝
4A-ucJFzWrA,https://www.youtube.com/watch?v=4A-ucJFzWrA,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　クロノ・マリーケンvsギタミン・アーロン,25,result_or_title,⑨タイトル⑩戦いたい相手
4D8cgCSgpkI,https://www.youtube.com/watch?v=4D8cgCSgpkI,Full Fight！ランダーデビルvsさんごく マウンテン・ヒーローズNo.30 ライト級タイトルマッチ,1,event,マウンテン・ヒーローズNo.30
4D8cgCSgpkI,https://www.youtube.com/watch?v=4D8cgCSgpkI,Full Fight！ランダーデビルvsさんごく マウンテン・ヒーローズNo.30 ライト級タイトルマッチ,3,result_or_title,☆ライト級タイトルマッチ
4Rgh2fs6rP8,https://www.youtube.com/watch?v=4Rgh2fs6rP8,【煽りＶのみ】わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,11,youtube_url,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0
4Rgh2fs6rP8,https://www.youtube.com/watch?v=4Rgh2fs6rP8,【煽りＶのみ】わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,16,event,ターゲットNo.100
4Rgh2fs6rP8,https://www.youtube.com/watch?v=4Rgh2fs6rP8,【煽りＶのみ】わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,17,event,☆ターゲットライト級タイトルマッチ
4Rgh2fs6rP8,https://www.youtube.com/watch?v=4Rgh2fs6rP8,【煽りＶのみ】わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,21,event,現ターゲットライト級王者
4TzgvgX7cG8,https://www.youtube.com/watch?v=4TzgvgX7cG8,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ミサ・ウィル・ジョーvsルージュド・スターリー,2,event,①2月27日（木）19時からこのチャンネルでアラカク試合観戦配信12でMAXバウトスペシャルワンマッチ大会をやります❗️この大会の見どころです。
4TzgvgX7cG8,https://www.youtube.com/watch?v=4TzgvgX7cG8,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ミサ・ウィル・ジョーvsルージュド・スターリー,16,event,『アラカクライブNo.15【第７回MAXバウトライト級GP FINAL】』
4TzgvgX7cG8,https://www.youtube.com/watch?v=4TzgvgX7cG8,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ミサ・ウィル・ジョーvsルージュド・スターリー,27,event,【MAXバウトスペシャルワンマッチ大会】
4TzgvgX7cG8,https://www.youtube.com/watch?v=4TzgvgX7cG8,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ミサ・ウィル・ジョーvsルージュド・スターリー,32,result_or_title,⑧タイトル
4TzgvgX7cG8,https://www.youtube.com/watch?v=4TzgvgX7cG8,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ミサ・ウィル・ジョーvsルージュド・スターリー,38,event,⑥【12勝2敗】⑦エンペラー
4TzgvgX7cG8,https://www.youtube.com/watch?v=4TzgvgX7cG8,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ミサ・ウィル・ジョーvsルージュド・スターリー,40,event,現エンペラーミドル級王者
4TzgvgX7cG8,https://www.youtube.com/watch?v=4TzgvgX7cG8,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ミサ・ウィル・ジョーvsルージュド・スターリー,41,event,第4回MAXバウトミドル級GP優勝
4TzgvgX7cG8,https://www.youtube.com/watch?v=4TzgvgX7cG8,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ミサ・ウィル・ジョーvsルージュド・スターリー,46,event,⑥【11勝2敗】⑦エンペラー
4TzgvgX7cG8,https://www.youtube.com/watch?v=4TzgvgX7cG8,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ミサ・ウィル・ジョーvsルージュド・スターリー,47,event,⑧元ターゲットミドル級王者
4bNohT7mgWw,https://www.youtube.com/watch?v=4bNohT7mgWw,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Aブロック ランダーデビルvsキマイラ,1,event,第7回MAXバウトライト級GP一回戦Aブロック
4bNohT7mgWw,https://www.youtube.com/watch?v=4bNohT7mgWw,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Aブロック ランダーデビルvsキマイラ,5,result_or_title,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
4bNohT7mgWw,https://www.youtube.com/watch?v=4bNohT7mgWw,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Aブロック ランダーデビルvsキマイラ,14,event,第5回 MAXバウトライト級トーナメント優勝
4cbCymlY7MA,https://www.youtube.com/watch?v=4cbCymlY7MA,ダイス・ヴォルケードvs ライン・デュオ【Full Fight！MAXバウトミドル級スペシャルワンマッチ】,1,event,MAXバウトスペシャルワンマッチ大会
4cbCymlY7MA,https://www.youtube.com/watch?v=4cbCymlY7MA,ダイス・ヴォルケードvs ライン・デュオ【Full Fight！MAXバウトミドル級スペシャルワンマッチ】,6,result_or_title,⑧タイトル
4cbCymlY7MA,https://www.youtube.com/watch?v=4cbCymlY7MA,ダイス・ヴォルケードvs ライン・デュオ【Full Fight！MAXバウトミドル級スペシャルワンマッチ】,13,event,⑥【5勝3敗】⑦エンペラー
4hk-8kwCXAo,https://www.youtube.com/watch?v=4hk-8kwCXAo,Full Fight！クロノ・マリーケンvsオーシューワイルド　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,1,event,マウンテン・ヒーローズNo.37
54kwDQYjOA8,https://www.youtube.com/watch?v=54kwDQYjOA8,【煽り映像】マルコ・フレイザーvsブルーワン,2,youtube_url,https://youtu.be/qwxSvGTScqE?si=vkcLF-XuYH6NpSOA
54kwDQYjOA8,https://www.youtube.com/watch?v=54kwDQYjOA8,【煽り映像】マルコ・フレイザーvsブルーワン,5,event,エンペラーNo.115
54kwDQYjOA8,https://www.youtube.com/watch?v=54kwDQYjOA8,【煽り映像】マルコ・フレイザーvsブルーワン,7,event,☆エンペラーライト級タイトルマッチ
54kwDQYjOA8,https://www.youtube.com/watch?v=54kwDQYjOA8,【煽り映像】マルコ・フレイザーvsブルーワン,10,result_or_title,【6勝1敗】防衛①
574ikYAzfj4,https://www.youtube.com/watch?v=574ikYAzfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】Full Fight！！,3,event,MAXバウトスペシャルワンマッチ大会No.2
574ikYAzfj4,https://www.youtube.com/watch?v=574ikYAzfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】Full Fight！！,7,result_or_title,⑥メジャー戦績⑦主戦団体⑧タイトル
574ikYAzfj4,https://www.youtube.com/watch?v=574ikYAzfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】Full Fight！！,11,event,🟥①マルコ・フレイザー②鋼の疾風レスラー③33歳④170cm⑤ユーリンジム⑥【10勝3敗】⑦エンペラー⑧元アルバトロスライト級王者元エンペラーライト級王者
574ikYAzfj4,https://www.youtube.com/watch?v=574ikYAzfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】Full Fight！！,25,youtube_url,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0
574ikYAzfj4,https://www.youtube.com/watch?v=574ikYAzfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】Full Fight！！,34,event,アラカクライブNo.13
574ikYAzfj4,https://www.youtube.com/watch?v=574ikYAzfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】Full Fight！！,35,youtube_url,https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A
574ikYAzfj4,https://www.youtube.com/watch?v=574ikYAzfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】Full Fight！！,37,event,アラカクライブNo.14
574ikYAzfj4,https://www.youtube.com/watch?v=574ikYAzfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】Full Fight！！,38,youtube_url,https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB
574ikYAzfj4,https://www.youtube.com/watch?v=574ikYAzfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】Full Fight！！,40,event,アラカクライブNo.15
574ikYAzfj4,https://www.youtube.com/watch?v=574ikYAzfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】Full Fight！！,41,youtube_url,https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl
5Zxi7YO4QzM,https://www.youtube.com/watch?v=5Zxi7YO4QzM,Full Fight！ダートソンvsアトゥリうえはら エンペラーNo.115 ミドル級ワンマッチ,1,event,エンペラーNo.115
5dmaFndwhXg,https://www.youtube.com/watch?v=5dmaFndwhXg,【ダートソンvsガネルソン・シャル・ワー】エンペラーNo.119ミドル級ワンマッチ（クロコップ荒木の実況付きFull Fight！！）,1,event,エンペラーNo.119
5nKFuM9CzQg,https://www.youtube.com/watch?v=5nKFuM9CzQg,Full Fight！ステシエン・チェットvsゆめろう エンペラーNo.113 ライト級ワンマッチ,1,event,エンペラーNo.113
5zBvriy_62w,https://www.youtube.com/watch?v=5zBvriy_62w,Full Fight！おとさわvsかべい ターゲットNo.87  ターゲットミドル級王座決定戦,1,event,ターゲットNo.96
5zBvriy_62w,https://www.youtube.com/watch?v=5zBvriy_62w,Full Fight！おとさわvsかべい ターゲットNo.87  ターゲットミドル級王座決定戦,3,result_or_title,☆ミドル級王座決定戦
6Cc4iYH_EJY,https://www.youtube.com/watch?v=6Cc4iYH_EJY,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック マルコ・フレイザーvsワインセル,1,event,第7回MAXバウトライト級GP一回戦Bブロック
6Cc4iYH_EJY,https://www.youtube.com/watch?v=6Cc4iYH_EJY,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック マルコ・フレイザーvsワインセル,5,result_or_title,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
6Cc4iYH_EJY,https://www.youtube.com/watch?v=6Cc4iYH_EJY,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック マルコ・フレイザーvsワインセル,12,event,⑥【8勝2敗】⑦エンペラー⑧2回目
6Cc4iYH_EJY,https://www.youtube.com/watch?v=6Cc4iYH_EJY,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック マルコ・フレイザーvsワインセル,14,event,元エンペラーライト級王者
6Cc4iYH_EJY,https://www.youtube.com/watch?v=6Cc4iYH_EJY,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック マルコ・フレイザーvsワインセル,20,event,⑥【10勝7敗】⑦ターゲット⑧3回目
6DZR7XpetLw,https://www.youtube.com/watch?v=6DZR7XpetLw,アラカク抜き打ちテスト【前編】,20,youtube_url,https://youtu.be/WvN2b1O8SGA
6DZR7XpetLw,https://www.youtube.com/watch?v=6DZR7XpetLw,アラカク抜き打ちテスト【前編】,31,note_url,https://note.com/xyz1090
6DZR7XpetLw,https://www.youtube.com/watch?v=6DZR7XpetLw,アラカク抜き打ちテスト【前編】,41,youtube_url,https://youtu.be/IY1WaJ22vP0
6DZR7XpetLw,https://www.youtube.com/watch?v=6DZR7XpetLw,アラカク抜き打ちテスト【前編】,43,youtube_url,https://youtu.be/RSdWBnQvynU
7SU1LYzlExI,https://www.youtube.com/watch?v=7SU1LYzlExI,Full Fight！ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29特別試合 ミドル級タイトルマッチ,1,event,マウンテン・ヒーローズNo.29特別試合
7SU1LYzlExI,https://www.youtube.com/watch?v=7SU1LYzlExI,Full Fight！ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29特別試合 ミドル級タイトルマッチ,4,result_or_title,⑥メジャー戦績⑦タイトル
7SU1LYzlExI,https://www.youtube.com/watch?v=7SU1LYzlExI,Full Fight！ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29特別試合 ミドル級タイトルマッチ,7,result_or_title,☆ミドル級タイトルマッチ
7SU1LYzlExI,https://www.youtube.com/watch?v=7SU1LYzlExI,Full Fight！ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29特別試合 ミドル級タイトルマッチ,9,event,①テール・ジャンク②Unknown③ 32歳 ④186cm ⑤Sジム⑥【25勝2敗】⑦現M・Hミドル級王者　第2回、第3回、第5回MAXバウトミドル級トーナメント優勝
7jWRin5QehM,https://www.youtube.com/watch?v=7jWRin5QehM,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！かべいvsさかえだ,2,event,①2月27日（木）19時からこのチャンネルでアラカク試合観戦配信12でMAXバウトスペシャルワンマッチ大会をやります❗️この大会の見どころです。
7jWRin5QehM,https://www.youtube.com/watch?v=7jWRin5QehM,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！かべいvsさかえだ,16,event,『アラカクライブNo.15【第７回MAXバウトライト級GP FINAL】』
7jWRin5QehM,https://www.youtube.com/watch?v=7jWRin5QehM,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！かべいvsさかえだ,27,event,【MAXバウトスペシャルワンマッチ大会】
7jWRin5QehM,https://www.youtube.com/watch?v=7jWRin5QehM,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！かべいvsさかえだ,32,result_or_title,⑧タイトル
7jWRin5QehM,https://www.youtube.com/watch?v=7jWRin5QehM,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！かべいvsさかえだ,37,event,⑥【11勝4敗】⑦ターゲット
7jWRin5QehM,https://www.youtube.com/watch?v=7jWRin5QehM,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！かべいvsさかえだ,39,event,現ターゲットミドル級王者
7jWRin5QehM,https://www.youtube.com/watch?v=7jWRin5QehM,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！かべいvsさかえだ,42,event,②日本ミドル級ストライキングのエース③34歳 ④180cm ⑤日本MMAチーム⑥【20勝8敗】⑦エンペラー
89IzOYIcptw,https://www.youtube.com/watch?v=89IzOYIcptw,第7回MAXバウトライト級GP 出場者１６名発表！,1,event,【第7回MAXバウトライト級GP16名選手情報】
89IzOYIcptw,https://www.youtube.com/watch?v=89IzOYIcptw,第7回MAXバウトライト級GP 出場者１６名発表！,5,result_or_title,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
